filename,a_u,b_u,c_u,d_u,D_u,F_max,a_v,b_v,c_v,d_v,D_v,G_max,initial_u,initial_v
./turing_dataset/pattern_586ffe58-c5a6-4854-91af-f7ab603d5594.png,0.04880835699426640,0.033854328546771100,0.074585885015623,-0.08730180674106440,0.049995042352815600,0.19352037663570800,0.08743015777498930,0.4959998196362420,0.0982506474145186,-0.006431828685123460,-0.1481448961789230,0.5153758598490240,['gaussian_spots'],"['gaussian_spots' 'triangles' 'spirals' 'grid' 'ellipses' 'sine_wave'
 'perlin_noise' 'random_noise' 'stripes' 'circles']"
./turing_dataset/pattern_394da76f-8068-48f4-be9b-a8a1aa1e3fc3.png,0.047414300474209600,0.002655936829717100,0.09581006669103640,-0.09985992890501420,0.03609753777322360,0.21197377878030100,0.08846596912697320,0.4849620503605170,0.10737050793540800,-0.01614047858509550,-0.13085831552796800,0.4918069227348340,"['ellipses' 'stripes' 'gaussian_spots' 'checkerboard' 'sine_wave'
 'circles' 'triangles' 'perlin_noise' 'grid']","['gaussian_spots' 'triangles' 'grid' 'ellipses' 'random_noise' 'sine_wave'
 'circles' 'perlin_noise' 'spirals' 'checkerboard' 'stripes']"
./turing_dataset/pattern_0260e0c8-4fea-4715-93f7-8036c20f3858.png,0.023472377321049900,0.03529079825430660,0.0898392614224869,-0.09312363312563510,0.038687439476935100,0.20022320578835300,0.0954764731388153,0.5012894242851290,0.09020003163279720,-0.014744405377459800,-0.1671828692439420,0.5112824764986590,['gaussian_spots' 'stripes' 'triangles' 'sine_wave' 'checkerboard' 'grid'],['stripes' 'circles' 'ellipses' 'checkerboard' 'sine_wave' 'triangles']
./turing_dataset/pattern_2296aa8b-4c6c-4017-8e49-9c8cb844bbe6.png,0.01884556480962130,0.02680563659779990,0.08128930868825470,-0.0886480148957175,0.0358350751767672,0.21138927713093400,0.08768646371141950,0.5160362779282010,0.1004011360721100,0.004923878096102940,-0.13190737676565600,0.4970721784691500,['gaussian_spots' 'spirals' 'ellipses' 'triangles' 'grid'],"['checkerboard' 'perlin_noise' 'random_noise' 'grid' 'sine_wave' 'spirals'
 'ellipses' 'triangles' 'gaussian_spots']"
./turing_dataset/pattern_6729abca-92c8-40d8-a4d1-87a7b4d55398.png,0.01957942457945020,0.0010363401980937800,0.06051085338393480,-0.09761854607750910,0.01696904023179420,0.1904710034818470,0.06873125526043620,0.5134613569797500,0.11610728598892000,-0.009599667609075950,-0.16171314542555700,0.5162970684070240,['circles' 'triangles' 'random_noise' 'grid' 'ellipses' 'stripes'],"['sine_wave' 'grid' 'circles' 'random_noise' 'perlin_noise' 'triangles'
 'ellipses' 'spirals']"
./turing_dataset/pattern_be121aee-c7a9-4eb2-b853-4254b6af57dd.png,0.04592152497158800,0.006286656295705340,0.07588970185430090,-0.07514821865449660,0.04686984204236560,0.21053401325454600,0.07997874211752080,0.5166940691758290,0.09509444833856440,0.008661479372336190,-0.13102114864303100,0.48886171984401400,['triangles' 'circles' 'ellipses' 'spirals' 'checkerboard' 'random_noise'],"['ellipses' 'perlin_noise' 'sine_wave' 'grid' 'circles' 'random_noise'
 'spirals' 'stripes' 'checkerboard' 'gaussian_spots' 'triangles']"
./turing_dataset/pattern_1b221974-2a7f-426d-a044-9a7424617bbe.png,0.04478828887161390,0.034924099000707300,0.08903380037396950,-0.0888364125966427,0.013759239598887100,0.18336405118165300,0.07257944017413950,0.5177464178035210,0.10702587941661300,-0.00422884047880847,-0.13538379828726000,0.5175430045967930,['checkerboard' 'circles' 'random_noise' 'sine_wave'],['circles']
./turing_dataset/pattern_2112c77b-7050-43f7-aae9-521a9b5d1d95.png,0.03539719743630920,0.021191280995833800,0.06427445836730890,-0.08820432261894050,0.04723133518832780,0.21979286445484900,0.06605720520889320,0.5075546610881360,0.09118158632028570,-0.003155591625174080,-0.15019924170168600,0.5134108595955320,"['triangles' 'gaussian_spots' 'ellipses' 'spirals' 'sine_wave' 'grid'
 'stripes' 'checkerboard' 'circles' 'perlin_noise']",['circles' 'triangles' 'gaussian_spots' 'ellipses']
./turing_dataset/pattern_cbde0998-84b1-4ee9-a5b7-cf041783349d.png,0.02710562080966160,0.03767250845731780,0.0699183182713805,-0.06384194636727280,0.04213556299967220,0.20011478951587300,0.08420619898359250,0.5189123057669170,0.09204040849339640,0.011941074204436200,-0.1561816993424500,0.5025147046612260,['ellipses' 'triangles'],['spirals' 'ellipses' 'perlin_noise']
./turing_dataset/pattern_98aad1d2-44ea-474d-ac23-be083d3d7f1b.png,0.04297997308521800,0.011970232398220800,0.09662831793873410,-0.06634929516040150,0.031753797884116700,0.21434252146503600,0.08934773785170490,0.5019886638547250,0.10753029388988200,0.004793025072005940,-0.1512044833902560,0.5183170150178690,"['checkerboard' 'sine_wave' 'gaussian_spots' 'circles' 'triangles'
 'stripes' 'perlin_noise' 'ellipses' 'spirals' 'grid']","['random_noise' 'triangles' 'checkerboard' 'stripes' 'gaussian_spots'
 'perlin_noise' 'circles' 'grid' 'sine_wave' 'spirals' 'ellipses']"
./turing_dataset/pattern_6e910fc2-483c-4eba-9f64-f1b87afb68a0.png,0.038686305714539000,0.031159064441129900,0.09906099301916270,-0.09051353171374010,0.030021735208642100,0.2114999440175760,0.06894299957029730,0.5178506908661970,0.10880019174605100,-0.011129609679517600,-0.14584722228033000,0.4994880293602340,"['triangles' 'gaussian_spots' 'stripes' 'spirals' 'sine_wave'
 'perlin_noise' 'grid' 'random_noise' 'checkerboard' 'ellipses']",['sine_wave' 'circles' 'spirals' 'grid' 'triangles']
./turing_dataset/pattern_1bb6b25a-b2a5-484a-bf75-38ffe6401a91.png,0.01787061787057370,0.027987605637074200,0.07519496310951580,-0.09725462537090120,0.016769254876692000,0.21223707683826400,0.08873902209814040,0.5047753929491980,0.10063227519214500,-0.003886547700331870,-0.166696010805578,0.49574319608676700,['stripes' 'circles' 'triangles' 'checkerboard'],['grid' 'circles' 'ellipses']
./turing_dataset/pattern_0e2b1618-5f45-44c0-b576-bf8ce0493f3f.png,0.040468231566017500,0.013263832198477200,0.08904131912762270,-0.09638293679212390,0.014729234452509300,0.1928622112400380,0.07987864518233130,0.5140053641588700,0.08525684007095910,0.007912804467090010,-0.1525421307074490,0.5124920233240000,['random_noise'],['perlin_noise' 'sine_wave' 'grid']
./turing_dataset/pattern_d10324d7-9311-4b99-919b-ae712c69d235.png,0.03608262961574520,0.006503030864812840,0.07553469310999750,-0.07951755807830400,0.04437979325568650,0.21203669648816100,0.07821082287095010,0.49663634986474400,0.0942019387663196,-0.013082841852847900,-0.158762382098947,0.4832240378297970,['circles' 'grid' 'gaussian_spots'],"['perlin_noise' 'ellipses' 'spirals' 'triangles' 'circles' 'checkerboard'
 'random_noise' 'sine_wave' 'grid' 'gaussian_spots' 'stripes']"
./turing_dataset/pattern_694eeda7-1f2b-421b-b088-3aa28ae78554.png,0.0229854603566943,0.018758220755227600,0.08303895427011030,-0.0868249435223006,0.04597185536729960,0.19217511821750200,0.08060872785464980,0.5060705195814830,0.08129011782146900,-0.0053384613161848900,-0.14265844183065200,0.4874935482113390,['ellipses' 'sine_wave'],['perlin_noise' 'triangles' 'random_noise' 'ellipses' 'spirals' 'stripes']
./turing_dataset/pattern_56f9d078-6ff9-4010-bfca-572d18979bea.png,0.02491615493112450,0.008426070781848170,0.061773830628830000,-0.07561657812136310,0.011883093146579000,0.19732296097677200,0.061584739867795900,0.482852058717869,0.08964062045033080,0.009305343616393980,-0.15165796584117200,0.519098224327504,['circles' 'stripes' 'sine_wave' 'spirals' 'grid' 'random_noise'],['random_noise']
./turing_dataset/pattern_03685bc1-1391-4ebf-97bd-31250f2a3794.png,0.02863867409927340,0.0005700726646349980,0.074884179284026,-0.064026972388481,0.03889280391085470,0.18698177502776600,0.0642980144454274,0.48688375670814500,0.10608879524282100,-0.0007876922229409150,-0.1405461557585150,0.5138774122023020,"['spirals' 'sine_wave' 'grid' 'ellipses' 'checkerboard' 'random_noise'
 'circles' 'stripes' 'triangles' 'gaussian_spots']",['spirals' 'triangles' 'random_noise' 'circles' 'grid' 'checkerboard']
./turing_dataset/pattern_c22ab421-7807-470e-920f-887792fdd6c1.png,0.04535271867764500,0.029374940994412600,0.07132038609887920,-0.07582193578719130,0.04228069669033860,0.20219049875808800,0.07327907431514600,0.4837559225834110,0.09318561649658080,0.007998021105742970,-0.16104967270331400,0.5148720868242940,"['triangles' 'sine_wave' 'perlin_noise' 'checkerboard' 'circles' 'grid'
 'random_noise' 'spirals' 'ellipses']","['stripes' 'spirals' 'random_noise' 'gaussian_spots' 'perlin_noise'
 'triangles']"
./turing_dataset/pattern_69aed511-d4e0-46d9-b2dd-dde0241aaf15.png,0.041091021569195900,0.010210622406409600,0.06911035107480970,-0.08345635118926140,0.039435644652167900,0.21776795748861300,0.0865823326835175,0.5005643931191840,0.11773213625918800,0.014080995064042100,-0.15440199680640700,0.5139166807148070,"['sine_wave' 'circles' 'ellipses' 'gaussian_spots' 'stripes' 'triangles'
 'grid' 'perlin_noise' 'checkerboard' 'spirals']",['gaussian_spots' 'checkerboard']
./turing_dataset/pattern_d669cda8-2d35-459c-aa38-665c8943ede1.png,0.03861058810153640,0.0071022441029077700,0.06928577299539350,-0.09318042566038630,0.01036708045910850,0.20263557279759000,0.09674920507155990,0.5092806267616470,0.09916902977681740,-0.00686306848353908,-0.15610749521281100,0.5081453442094180,"['checkerboard' 'stripes' 'random_noise' 'triangles' 'ellipses'
 'gaussian_spots' 'spirals']",['grid' 'random_noise' 'ellipses' 'perlin_noise']
./turing_dataset/pattern_7e5dbe6b-3af4-4a2c-9866-fdca6c5995af.png,0.04432472123838480,0.02716055223626580,0.0861121953111044,-0.08583413013405290,0.0260234605769369,0.19203077050701700,0.08226294508496520,0.49209391296958800,0.08794239930468250,-0.010899970372745500,-0.15812002188077400,0.4811993570231850,['sine_wave' 'stripes' 'perlin_noise' 'random_noise'],['ellipses' 'perlin_noise']
./turing_dataset/pattern_bae64cfc-3873-4c3c-b8c6-76274f38428a.png,0.04010098627539590,0.013363882457181100,0.09865353866917990,-0.061544406845353700,0.04568857727626540,0.19560864102036300,0.0833609132763442,0.49024633897647600,0.09357323423385260,0.0013488391505903700,-0.14291253131027100,0.4875753670346420,"['ellipses' 'checkerboard' 'sine_wave' 'circles' 'perlin_noise'
 'triangles' 'gaussian_spots' 'spirals' 'stripes' 'random_noise' 'grid']","['checkerboard' 'gaussian_spots' 'spirals' 'grid' 'random_noise' 'circles'
 'perlin_noise' 'triangles' 'sine_wave' 'stripes']"
./turing_dataset/pattern_2e492cbb-8602-4c3d-a111-b09d080f9521.png,0.021858952054391700,0.002212089775591000,0.08017931400012230,-0.06017655695864570,0.022849584937831800,0.1879888946993360,0.08830993692380880,0.503319099701762,0.1117040453230020,0.0034697425719603100,-0.14033825228405100,0.5179677635761140,"['stripes' 'perlin_noise' 'circles' 'triangles' 'ellipses' 'sine_wave'
 'spirals' 'grid']","['ellipses' 'circles' 'triangles' 'perlin_noise' 'grid' 'random_noise'
 'sine_wave' 'spirals' 'gaussian_spots']"
./turing_dataset/pattern_9594dbc9-2fab-43b8-9574-6c8d893d9113.png,0.010071575304323800,0.01898741559213710,0.06878488718847050,-0.09528899790481480,0.013798617029027700,0.21378862319503700,0.06690105039130690,0.49183588301183300,0.10676526975247900,0.018761186295470600,-0.1668540277485160,0.5008266175512130,['circles'],"['spirals' 'triangles' 'circles' 'gaussian_spots' 'perlin_noise'
 'ellipses' 'sine_wave']"
./turing_dataset/pattern_2bffbb6c-c1f5-4391-897e-1eb5cec15422.png,0.015539827598225700,0.009406019338439890,0.09070991687988810,-0.09930377401094090,0.043633509659551500,0.18975670328788500,0.08063247722480540,0.505927869127226,0.08484661615091880,0.002230103031935400,-0.15894540120900000,0.5024982322272910,['stripes'],['gaussian_spots' 'triangles']
./turing_dataset/pattern_06fca691-4858-492e-b92f-33c0cf6d7d3f.png,0.017027767664550100,0.021065444139018800,0.08110462592939370,-0.07988169825584890,0.03592095276791560,0.20572464656486300,0.06739586371146900,0.4830021950573440,0.09172405827396080,0.0032385035772534800,-0.13025081439345500,0.5087385958167680,['spirals' 'checkerboard' 'ellipses' 'perlin_noise'],"['perlin_noise' 'circles' 'checkerboard' 'sine_wave' 'grid' 'random_noise'
 'triangles' 'stripes']"
./turing_dataset/pattern_a2dd5770-72d1-4963-8ab3-fbd9f9933026.png,0.029126240157179200,0.03488441466763550,0.09201136366724820,-0.09006010015841490,0.012562605051765400,0.20124754272211500,0.0727517389463562,0.48496672462899000,0.11728254560329200,-0.003392066892183830,-0.16949813269520000,0.48354852628055000,['circles'],"['random_noise' 'spirals' 'circles' 'stripes' 'ellipses' 'checkerboard'
 'grid' 'gaussian_spots']"
./turing_dataset/pattern_19c6a43d-ca4e-4298-a3b3-c1363c4e1a2e.png,0.037744967847842600,0.020609246537243600,0.09936752044572440,-0.09382190459306590,0.023653359219219400,0.21411119400450300,0.08857535639904840,0.48360315566688200,0.11717753978743700,0.01005526241220830,-0.16036772589342100,0.48127236863189700,"['checkerboard' 'circles' 'random_noise' 'gaussian_spots' 'spirals'
 'stripes' 'triangles' 'grid' 'perlin_noise' 'sine_wave']",['stripes' 'triangles']
./turing_dataset/pattern_44752043-6373-4eed-b468-fa8f662ac0c9.png,0.04235982515850060,0.005294901918401210,0.06700665897117030,-0.06005265368816090,0.04363067288951990,0.20983241857413500,0.07981394454867900,0.5124256828813000,0.09799891766491480,0.004705155594086340,-0.13561552324167100,0.49731375572783000,['stripes' 'sine_wave' 'grid' 'perlin_noise' 'circles'],['triangles' 'perlin_noise']
./turing_dataset/pattern_1a883c7a-40ea-47fe-be43-3a61787ade60.png,0.014593423242607500,0.025300851639835300,0.08162656553748220,-0.09294918531001370,0.04830355097222870,0.2183476416212730,0.08997435673785930,0.4811918095930230,0.11841106145587500,0.009898617785876900,-0.15182829725392300,0.4864733058334650,['sine_wave' 'circles' 'spirals'],"['circles' 'random_noise' 'stripes' 'sine_wave' 'gaussian_spots' 'grid'
 'perlin_noise' 'ellipses' 'triangles' 'checkerboard']"
./turing_dataset/pattern_39723e5b-fa5c-496f-9c61-99b9f6b2963e.png,0.03211800070456770,0.015252560806598100,0.08505169722105980,-0.09066016370853970,0.03635106933353380,0.21105862897567100,0.07884422822851030,0.5116559156965140,0.09209819217315730,-0.000900438933705127,-0.14045066462164500,0.5145136826385280,['checkerboard' 'grid' 'stripes' 'ellipses'],"['circles' 'perlin_noise' 'gaussian_spots' 'grid' 'sine_wave' 'ellipses'
 'triangles' 'checkerboard']"
./turing_dataset/pattern_4b8f74a1-af7c-40d3-b9cc-216119d0fff7.png,0.033476147563648100,0.005088136414956440,0.07631470380025860,-0.08106490061870660,0.0494674155440573,0.2085425787900300,0.09171208137532780,0.48167370332363900,0.11594846759791300,0.01314180262149920,-0.1368284717873700,0.4968613235465930,['spirals' 'sine_wave' 'circles' 'checkerboard' 'ellipses' 'grid'],['ellipses' 'perlin_noise']
./turing_dataset/pattern_6c4f19f0-379a-46b1-8f55-7e89f5c5c316.png,0.03324444521317440,0.03075550666752090,0.09876390098750560,-0.09478250207773760,0.035242982145889000,0.21709992075435400,0.09556971331932950,0.4877199167581140,0.09288866101523140,0.002630637200855550,-0.1493300772359220,0.5081789671347630,['grid'],"['spirals' 'random_noise' 'sine_wave' 'gaussian_spots' 'circles'
 'perlin_noise']"
./turing_dataset/pattern_8060737c-b7fa-4b8f-b58c-8e1cc706c30d.png,0.029481184701717000,0.03813610196710610,0.0831221077293148,-0.06471780921454540,0.020122691666775500,0.21367496680788400,0.09678142284655290,0.507417918629126,0.11157352700004300,-0.017839368988675700,-0.16074262013855800,0.48877198493179800,['checkerboard' 'spirals' 'perlin_noise' 'circles' 'triangles'],"['gaussian_spots' 'random_noise' 'grid' 'spirals' 'sine_wave' 'ellipses'
 'checkerboard' 'triangles']"
./turing_dataset/pattern_61080c6d-394b-42b4-90c9-3643db83f0c6.png,0.034836211571829200,0.021130558585042200,0.07455418685564450,-0.08882939066878930,0.02948505923928230,0.20126315199201000,0.08278404619982580,0.514274695858014,0.10088650912664900,-0.008403723737312000,-0.16664384221447600,0.5050381964822240,"['spirals' 'grid' 'stripes' 'circles' 'sine_wave' 'perlin_noise'
 'triangles' 'ellipses' 'checkerboard' 'gaussian_spots' 'random_noise']","['grid' 'checkerboard' 'perlin_noise' 'ellipses' 'stripes' 'triangles'
 'circles']"
./turing_dataset/pattern_fb0e3a38-40d0-4525-8bc7-9548de3f0f55.png,0.023966081955554500,0.015049678132501700,0.07227611410940520,-0.0824218505017655,0.034508625790993400,0.20195225509983900,0.07752321899549870,0.5066678476804890,0.09626199948819510,-0.01999966096115580,-0.1540338610879130,0.5053455544689940,['perlin_noise' 'grid' 'sine_wave'],"['grid' 'perlin_noise' 'random_noise' 'sine_wave' 'spirals' 'checkerboard'
 'stripes']"
./turing_dataset/pattern_a49a785d-97d0-4d92-b68d-8f47ab6e589d.png,0.041812319227185500,0.016578372570083000,0.09488850064098680,-0.09397775039153520,0.035119439530967400,0.18608309003084300,0.07533298986454910,0.48209874576502000,0.11303264303772400,-0.002721371136512660,-0.15270942331584900,0.517685736017554,"['random_noise' 'sine_wave' 'circles' 'grid' 'perlin_noise' 'checkerboard'
 'gaussian_spots' 'spirals' 'triangles' 'ellipses' 'stripes']",['triangles']
./turing_dataset/pattern_42e5f782-d87f-46e0-ad6c-dd36b8ea08a8.png,0.025115711186254600,0.03744969439678920,0.08553058610525210,-0.06340800240712560,0.048183280247537300,0.21859347976791200,0.08588521359505040,0.5143590259371030,0.09233176464358460,-0.01633150471159820,-0.13647669506854700,0.48972764098949800,"['gaussian_spots' 'grid' 'ellipses' 'random_noise' 'checkerboard'
 'triangles' 'circles' 'stripes' 'perlin_noise' 'spirals' 'sine_wave']",['grid' 'stripes' 'gaussian_spots' 'circles' 'spirals']
./turing_dataset/pattern_c9b55c72-b9df-4322-90ec-f250786a1a55.png,0.03545784964457710,0.016238330995079600,0.09628771726993190,-0.08236920102978160,0.043552614129209800,0.2180633408108770,0.07934307456035810,0.515457132886387,0.10210230780704000,-0.0062256284717259400,-0.1610924912630620,0.5146697040162690,"['checkerboard' 'spirals' 'gaussian_spots' 'triangles' 'sine_wave'
 'circles' 'perlin_noise' 'random_noise']","['perlin_noise' 'stripes' 'circles' 'spirals' 'triangles' 'grid'
 'checkerboard' 'random_noise']"
./turing_dataset/pattern_5a2d97fc-83d9-4ec0-8dbd-ec8a21a5c071.png,0.048973546478309400,0.016649433418607800,0.09765077191271800,-0.09999435129468030,0.03015788846538760,0.1846647889155790,0.06935828533955980,0.49837099344951000,0.11188572404573900,0.004671082946205290,-0.15495953636298200,0.48653556814419600,"['grid' 'triangles' 'perlin_noise' 'spirals' 'ellipses' 'circles'
 'random_noise' 'stripes' 'sine_wave' 'gaussian_spots']",['circles' 'checkerboard']
./turing_dataset/pattern_47c6aaa9-5701-4252-a1ac-1c20c472cbca.png,0.04633616203560580,0.02640981338249460,0.0696397933384902,-0.08396744681394650,0.02220572102555940,0.20059671010941700,0.08083861576030790,0.49813400734190100,0.1090546154438060,0.01061262914172870,-0.14938118932353300,0.5102451166175430,['checkerboard' 'grid' 'gaussian_spots' 'triangles' 'sine_wave'],['sine_wave' 'ellipses']
./turing_dataset/pattern_221dc5ae-3e26-4283-baa6-59a778b38053.png,0.03439576879591680,0.029730819140513200,0.08968100744182230,-0.08781577273075420,0.04297010066725700,0.18500049169832300,0.0683730578122205,0.491630931771476,0.11709529436901500,-0.005712678715975200,-0.1683738798070790,0.5102645702360000,"['spirals' 'circles' 'ellipses' 'triangles' 'checkerboard' 'sine_wave'
 'grid' 'stripes' 'perlin_noise' 'random_noise' 'gaussian_spots']",['grid' 'triangles']
./turing_dataset/pattern_c6777065-1ad9-4a72-b2d0-1ca565511976.png,0.02668139653565130,0.015303162204473300,0.09515131316869970,-0.07535602012931710,0.02540751105992810,0.2005927969597150,0.0770816656099062,0.48817244990111000,0.08775019832236210,0.0018780217892321700,-0.16087040241585100,0.5042079320005370,['stripes'],['sine_wave']
./turing_dataset/pattern_e4b4ce86-c60f-41c7-9175-bb6e405da176.png,0.022345452458067300,0.03898120967545130,0.08506680267106200,-0.06853764865971590,0.026088120604456000,0.20482716509736000,0.09493536762063030,0.5070176235945490,0.09831074362639080,-0.014713432522722300,-0.14571853566055400,0.5125201447512850,"['circles' 'checkerboard' 'perlin_noise' 'grid' 'stripes' 'ellipses'
 'spirals']","['spirals' 'gaussian_spots' 'checkerboard' 'stripes' 'grid' 'triangles'
 'circles' 'random_noise' 'ellipses']"
./turing_dataset/pattern_dd2d9b78-37df-4424-ba94-94b02856ba5d.png,0.049490081805768600,0.02600691824447340,0.07470027401852510,-0.06446263234620680,0.010620568717812100,0.20539668575780100,0.08072684368757890,0.4842915425228400,0.09780483923785360,0.006066049678216710,-0.16364768505726700,0.5075106447378880,"['stripes' 'random_noise' 'checkerboard' 'spirals' 'perlin_noise'
 'circles' 'gaussian_spots' 'ellipses' 'triangles' 'grid' 'sine_wave']","['spirals' 'checkerboard' 'stripes' 'random_noise' 'sine_wave'
 'gaussian_spots' 'perlin_noise']"
./turing_dataset/pattern_cb9479e6-c54f-4e47-abf9-9667f9d85171.png,0.04311248863064210,0.0002329638523949870,0.0810035665034222,-0.09133613591944800,0.045092373377221500,0.21089596638240800,0.0708619493827915,0.4945026966829830,0.1134208889005660,-0.011268127220319900,-0.15914054635929700,0.5064635078061960,"['triangles' 'ellipses' 'grid' 'random_noise' 'checkerboard' 'sine_wave'
 'stripes']",['gaussian_spots' 'checkerboard' 'grid' 'random_noise']
./turing_dataset/pattern_da0e3dd6-e5b9-4d79-9aad-bce42fc0cae1.png,0.04100992200649460,0.01909045164989400,0.08173510847631880,-0.08197561243095260,0.038113738015801500,0.1918956474778420,0.08537850637318850,0.5055628479638120,0.08662058842235860,0.010372112310654400,-0.15535952711836900,0.5079354085119030,"['circles' 'grid' 'stripes' 'sine_wave' 'triangles' 'spirals'
 'gaussian_spots' 'random_noise' 'ellipses']",['gaussian_spots' 'circles' 'perlin_noise' 'random_noise']
./turing_dataset/pattern_6c94ee0f-a44b-4805-83c8-ba663b501bfd.png,0.02372806844805750,0.023917968022923300,0.08884525685891290,-0.09129754977983260,0.04281819727150590,0.2129658566144980,0.09767184434472160,0.49652019563447000,0.11479440305058400,0.017362492517447600,-0.14166971244191800,0.5114922970526650,['perlin_noise' 'circles' 'stripes'],['spirals' 'sine_wave' 'gaussian_spots' 'triangles']
